topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,isbn,entropy
0.00069022673,0.00036969883,0.99721414,0.00068988436,0.000573768,0.00046230314,9788936433581,0.03402085773444687
0.2290724,0.63485456,0.13406841,0.0008012683,0.0006664047,0.0005369435,9788936433635,1.3129492569642853
0.00049507816,0.00026517353,0.99800175,0.0004948327,0.00041154603,0.00033159571,9788936433673,0.025361277180575088
0.003085607,0.0016527106,0.0032396417,0.0030840759,0.51442236,0.47451562,9788936433871,1.0971696318906328
0.45767775,0.5364966,0.001722702,0.0016399786,0.0013639494,0.0010989774,9788936433901,1.052816328619977
0.0020324825,0.0010886374,0.0021339448,0.002031475,0.99135214,0.0013613256,9788936433918,0.09137521216143207
0.00057660363,0.00030884013,0.0006053882,0.8215727,0.00047931608,0.17645712,9788936433925,0.6961145063051561
0.53592783,0.0004127115,0.0008089966,0.46169385,0.0006405231,0.00051608984,9788936434069,1.0224408332076578
0.0004717109,0.0002526575,0.6238197,0.30570674,0.00039212132,0.06935703,9788936434120,1.2270677881805163
0.00049931125,0.00026744083,0.0005242373,0.47631738,0.31049597,0.21189563,9788936434151,1.5222858371001255
0.10739858,0.00013617727,0.538051,0.2790378,0.07520615,0.00017028773,9788936434311,1.6252930226804145
0.0007325713,0.00039237947,0.0007691418,0.9970063,0.0006089681,0.00049066497,9788936434359,0.03623684690267324
0.00038351878,0.00020542013,0.16556916,0.8332662,0.0003188095,0.00025687498,9788936434366,0.662477925554566
0.0005256963,0.0002815732,0.11592035,0.2540446,0.6288757,0.0003521033,9788936434427,1.2964806559350992
0.48729086,0.0002587673,0.46025455,0.0004828782,0.00040160364,0.05131131,9788936434434,1.253425569088133
0.0005210745,0.00027909767,0.99789685,0.0005208162,0.0004331561,0.00034900766,9788936434441,0.026537505570394682
0.0005499594,0.7026435,0.29543132,0.00054968667,0.0004571674,0.00036835432,9788936434465,0.8986170752550108
0.5030774,0.00016169873,0.18012585,0.3161819,0.0002509544,0.00020220196,9788936434496,1.4768136722471097
0.001687251,0.00090372446,0.30984217,0.68503416,0.0014025691,0.0011300946,9788936434533,0.9466501902942313
0.37957036,0.00036545965,0.15713957,0.0006819737,0.46178558,0.0004570021,9788936434540,1.4811878512832861
0.00057658245,0.00030882884,0.0006053663,0.9976437,0.0004792985,0.00038618606,9788936434595,0.029335940851361927
0.0004993014,0.00026743553,0.0005242269,0.37414423,0.00041505662,0.6241498,9788936434625,0.9741314999264453
0.0005122614,0.00027437718,0.2801925,0.63505435,0.00042583,0.0835407,9788936434649,1.2430918592684033
0.0004643215,0.6027731,0.39560148,0.00046409116,0.00038597867,0.0003109953,9788936434663,0.9877607819388379
0.0012862594,0.00068894564,0.99480844,0.0012856215,0.0010692351,0.00086151675,9788936434687,0.0587277098720414
0.0006453806,0.00034567836,0.00067759847,0.9573401,0.00053648854,0.04045471,9788936436612,0.2711954648919329
0.002181616,0.0011685161,0.0022905245,0.002180534,0.0018135224,0.99036527,9788936436667,0.10038396818256995
0.0025560088,0.0013690481,0.0026836055,0.98955464,0.0021247456,0.0017119753,9788936437138,0.10754590327329949
0.0003581663,0.00019184084,0.0003760463,0.00035798867,0.0002977346,0.9984182,9788936437220,0.0206129772077972
0.008155737,0.004368372,0.008562874,0.96667075,0.006779659,0.005462587,9788936437237,0.2868097392864313
0.00094090414,0.0005039666,0.22328201,0.2892236,0.26557654,0.220473,9788936437275,2.004507082898815
0.00075119024,0.00040235207,0.0007886902,0.0007508177,0.99680376,0.00050313555,9788936437381,0.03837398829489619
0.000593904,0.00031810653,0.00062355225,0.74944746,0.00049369736,0.24852328,9788936437428,0.8331392472239426
0.00087220775,0.0004671714,0.00091574923,0.43172717,0.5654335,0.0005841912,9788936437459,1.0178299252551473
0.0026703083,0.0014302692,0.3852414,0.60664976,0.00221976,0.0017885313,9788936437473,1.0398244900812954
0.00034771857,0.9984177,0.00036507685,0.00034754607,0.0002890496,0.00023289648,9788936437534,0.020647445579221876
0.5404146,0.00017792826,0.0003487748,0.4585601,0.00027614244,0.00022249676,9788936437541,1.0077961753764626
0.00064539246,0.29990545,0.00067761075,0.6978028,0.00053649826,0.00043227375,9788936437978,0.9079298772575194
0.2461385,0.2756687,0.4766459,0.0006183035,0.00051423506,0.00041433558,9788936438012,1.536674891667811
0.0010394243,0.99527013,0.0010913134,0.0010389087,0.00086404715,0.0006961903,9788936438029,0.054237705289073235
0.0012865082,0.0006890788,0.5152001,0.0012858702,0.48067677,0.0008616833,9788936438036,1.0416610998560198
0.0019029541,0.20412524,0.001997951,0.0019020103,0.0015818777,0.78848994,9788936438319,0.8052973094766762
0.24045004,0.38291386,0.3741244,0.0010039391,0.0008349632,0.00067275646,9788936438418,1.5810004814145961
0.0005257576,0.000281606,0.37000227,0.0005254967,0.6283127,0.0003521443,9788936438432,0.9707912867020545
0.0002915547,0.00015616234,0.00030610937,0.09084939,0.90820146,0.00019527879,9788936438456,0.45191513241551545
0.0003860564,0.00020677932,0.54432863,0.454499,0.00032091895,0.0002585746,9788936438487,1.0083967314601407
0.47877565,0.00026519294,0.26562592,0.25459003,0.00041157615,0.00033162,9788936438609,1.530864769858045
0.00089828786,0.6207023,0.10439994,0.272651,0.00074672414,0.0006016594,9788936438647,1.3018537667368515
0.00042452748,0.99806815,0.00044572013,0.00042431694,0.00035289896,0.00028434192,9788936438654,0.024651657374544528
0.00044354144,0.00023756942,0.99820983,0.0004433214,0.0003687048,0.00029707717,9788936438715,0.023005292164870763
0.0015548369,0.00083280104,0.0016324559,0.0015540661,0.0012924968,0.99313337,9788936438722,0.07491263266187165
0.37984675,0.24702673,0.00062976166,0.3715964,0.0004986138,0.000401749,9788936438739,1.5761864212214178
0.24845323,0.00044128616,0.00086500874,0.7490037,0.00068487064,0.0005518221,9788936438760,0.8383240510286627
0.45363832,0.00026302057,0.0005155728,0.00049081515,0.31966758,0.2254247,9788936438777,1.5419449523980153
0.5559605,0.44260377,0.00042455978,0.00040417252,0.00033614517,0.00027084287,9788936438838,1.0077317554608305
0.00038855858,0.00020811953,0.8665709,0.039938692,0.09263349,0.00026025053,9788936438890,0.6925949796561475
0.5843844,0.4129148,0.00079864217,0.00076029164,0.00063232495,0.0005094843,9788936438920,1.0082064502579617
0.0005210555,0.6478498,0.10804323,0.24280375,0.00043314032,0.00034899494,9788936438999,1.2629501961886413
0.0010217588,0.0005472739,0.995876,0.001021252,0.00084936235,0.00068435824,9788936439002,0.048024097463893495
0.00091211154,0.25686657,0.7399406,0.000911659,0.0007582152,0.00061091816,9788936439019,0.8580095294835024
0.00044351674,0.7139877,0.0004656575,0.28443742,0.00036868424,0.00029706064,9788936439026,0.8807159387163481
0.10772539,0.0004812408,0.6179327,0.0008980294,0.0007468797,0.2722158,9788936439040,1.308579356936098
0.4887294,0.00079183886,0.001552162,0.0014776274,0.0012289241,0.50622004,9788936439088,1.0504126602478898
0.00027925777,0.00014957589,0.00029319854,0.00027911927,0.9988118,0.00018704253,9788936439170,0.015963619776408467
0.35660344,0.001212896,0.0023775175,0.0022633502,0.0018823994,0.6356604,9788936439194,1.0154027690226624
0.33373177,0.00012258356,0.42960477,0.00022874966,0.19860584,0.037706293,9788936439200,1.697857305295383
0.334599,0.00012956526,0.47269836,0.00024177803,0.00020108369,0.19213024,9788936439217,1.5037753843427961
0.8274019,0.00012072282,0.00023664076,0.00022527737,0.00018736032,0.1718281,9788936439224,0.6722415912609497
0.99849117,0.00019778917,0.0003877062,0.00036908875,0.00030696634,0.00024733256,9788936439231,0.019756997513259142
0.00048702484,0.00026086,0.9980343,0.00048678333,0.00040485145,0.0003262017,9788936439286,0.02499522220107557
0.0052696047,0.0028225025,0.005532664,0.00526699,0.97757876,0.0035294993,9788936439293,0.205865836619787
0.0014078417,0.0007540675,0.0014781224,0.9942467,0.0011703033,0.00094295066,9788936439439,0.06420574569011026
0.00069021096,0.00036969042,0.00072466704,0.0006898687,0.9970632,0.0004622926,9788936439446,0.0356181863900146
0.18452537,0.34790835,0.00032695895,0.0003112585,0.0002588697,0.46666923,9788936439507,1.5034462717653434
0.0005998846,0.9337239,0.00062983116,0.06414586,0.0004986689,0.00040179337,9788936439514,0.36967358838011466
0.080415405,0.1422544,0.33832934,0.4379767,0.00056718825,0.00045700165,9788936439538,1.7544753069999426
0.36554497,0.00029734327,0.6327695,0.0005548637,0.00046147307,0.00037182355,9788936439552,0.9673466948490628
0.580608,0.00031809276,0.4175889,0.00059358374,0.000493676,0.00039777046,9788936439569,1.0014785897817902
0.00044024244,0.00023580242,0.42902535,0.29253504,0.00036596242,0.2773976,9788936439583,1.5676457035847209
0.00037390686,0.00020027181,0.99849087,0.00037372144,0.00031081936,0.00025043703,9788936439644,0.01976569979203062
0.28515196,0.0002274192,0.25370207,0.38010758,0.00035295176,0.08045803,9788936439651,1.84796778812894
0.00037862966,0.48163,0.00039753114,0.00037844188,0.5169619,0.00025360027,9788936439668,1.0158458897158025
0.3109057,0.00027438757,0.21321833,0.23815736,0.00042584608,0.23701838,9788936439675,1.9926811826969018
0.0007149529,0.00038294276,0.0007506444,0.99707824,0.00059432245,0.0004788645,9788936456221,0.03546820469872409
0.6027091,0.00028159362,0.0005519796,0.39566812,0.00043702978,0.00035212882,9788936459093,0.9877310768332065
0.0010043296,0.0005379386,0.0010544666,0.9309867,0.00083487405,0.065581664,9788936459574,0.38863079927080035
0.008155635,0.9628879,0.008562766,0.00815159,0.006779574,0.0054625184,9788936473235,0.31438865112320047
0.25954083,0.00025668487,0.36371675,0.00047899227,0.00039837175,0.37560838,9788936477936,1.5792259463816904
0.001057885,0.00056662393,0.0011106954,0.9956769,0.0008793933,0.00070855516,9788936480615,0.05003252223207687
0.6978432,0.00044746918,0.00087712833,0.00083500944,0.29943764,0.00055955385,9788937413810,0.9115911505474934
0.00081274397,0.00043532145,0.000853317,0.25733325,0.740021,0.0005443633,9788937417351,0.8531753449785762
0.5420486,0.0002566485,0.000503082,0.16161782,0.0003983153,0.29517558,9788937420528,1.4365373522281408
0.097412735,0.0006471183,0.53053415,0.0012075689,0.3693892,0.0008092122,9788937420559,1.3700523189949902
0.00070660235,0.00037847002,0.99714804,0.00070625206,0.0005873808,0.0004732714,9788937427909,0.03473140202551181
0.5592483,0.00013675418,0.27085805,0.00025519307,0.16933067,0.00017100917,9788937428104,1.4200790544966317
0.38450044,0.0004412564,0.0008649504,0.6129567,0.0006848244,0.0005517848,9788937432941,0.9899295708517374
0.9890863,0.0014305989,0.0028042595,0.0026695996,0.0022202719,0.0017889437,9788937439933,0.11167359577814082
0.41357014,0.00019422009,0.00038071015,0.2590721,0.32653993,0.00024286946,9788937441912,1.5685145809136016
0.19215809,0.3756588,0.43012288,0.000823518,0.00068490935,0.00055185327,9788937441943,1.5330329018864552
0.00041273682,0.00022106987,0.99833417,0.00041253216,0.00034309772,0.00027644474,9788937442698,0.02158067304898337
0.00082382764,0.00044125805,0.0008649538,0.9966333,0.00068482704,0.0005517869,9788937472374,0.040179843327956134
0.17937954,0.46079358,0.0011732733,0.0011169327,0.0009289387,0.35660774,9788937472725,1.5219622802388428
0.40326318,9.240948e-05,0.00018114099,0.073394015,0.5229537,0.00011555674,9788937473036,1.2990121445977785
0.00028460688,0.00015244097,0.00029881462,0.87091213,0.07914396,0.049208008,9788937473043,0.6858690867479518
0.25743404,0.00016334868,0.00032019592,0.00030482025,0.7415734,0.0002042652,9788937473074,0.8356902778114803
0.33142444,0.00019071497,0.028369484,0.3286243,0.00029598727,0.3110951,9788937473098,1.7313378326460858
0.5977028,0.00047407227,0.39960992,0.00088465266,0.00073575426,0.00059282064,9788937473104,1.0008331461908329
0.30542758,0.00014352158,0.59893805,0.0002678215,0.09504355,0.0001794717,9788937473135,1.2954858541652317
0.0010395843,0.40848053,0.5878803,0.0010390687,0.00086418004,0.0006962974,9788937473142,1.0148698006586723
0.0015154732,0.0008117169,0.6156534,0.37974456,0.0012597746,0.0010150404,9788937473166,1.006061324138896
0.00038106824,0.00020410756,0.7360207,0.26282212,0.0003167724,0.0002552336,9788937473173,0.8456930463494453
0.5601263,0.09388496,0.0007418865,0.34418622,0.00058738864,0.00047327773,9788937473197,1.3376476894758638
0.0011609748,0.0006218407,0.0012189315,0.6646929,0.33152777,0.00077760295,9788937473265,0.9574950630223793
0.00079096324,0.00042365535,0.9968075,0.0007905709,0.00065750786,0.000529775,9788937473272,0.03835778999556953
0.0025558178,0.0013689459,0.0026834072,0.0025545512,0.002124587,0.98871267,9788937473289,0.11501091383989459
0.13306716,0.00016855927,0.5043076,0.36198428,0.00026160188,0.00021078097,9788937473296,1.423730987418898
0.60299516,0.00020154436,0.00039506712,0.39584336,0.00031279435,0.00025202835,9788937473302,0.9828920180774825
0.0011389551,0.00061004644,0.6436555,0.0011383902,0.35269424,0.00076285435,9788937473319,0.9760958948137447
0.0010771923,0.00057696505,0.0011309661,0.99559796,0.00089544256,0.0007214866,9788937473326,0.05083058904138094
0.00025315525,0.00013559488,0.00026579303,0.9989655,0.00021044156,0.00016955947,9788937473364,0.014109710685690342
0.43530703,0.0002892651,0.12624402,0.0005397893,0.43725818,0.00036172188,9788937473371,1.4344891331857617
0.00087216246,0.0004671472,0.37812155,0.61923,0.0007250067,0.00058416097,9788937473401,0.9865709264007889
0.6993958,0.000224195,0.00043946685,0.29931223,0.00034794785,0.00028035266,9788937473814,0.8965723986173245
0.3667402,0.00023935865,0.16578636,0.39096704,0.00037148164,0.075895555,9788937473838,1.7796986665234253
0.000940926,0.99571836,0.0009878979,0.0009404594,0.000782168,0.00063021766,9788937473852,0.04971436053584484
0.6677404,0.000353309,0.33025685,0.0006592998,0.0005483312,0.00044180788,9788937473876,0.938796898692163
0.38000712,0.00025871428,0.0005071317,0.618502,0.00040152133,0.00032351853,9788937473890,0.9760816765894793
0.6347471,0.0006604605,0.0012946344,0.3614469,0.0010250264,0.00082589645,9788937473913,0.9849234964074133
0.0008017972,0.63313025,0.12304448,0.0008013995,0.24168502,0.00053703133,9788939206489,1.306921378527621
0.0008983997,0.17749776,0.0009432487,0.62776566,0.000746817,0.19214815,9788949123141,1.3479591261672135
0.00087212306,0.00046712576,0.0009156599,0.72802365,0.0007249734,0.2689965,9788950971199,0.8737989467001095
0.5522639,0.0002587954,0.00050729053,0.4462447,0.00040164724,0.00032361996,9788950986735,1.0094423771852468
0.0011610683,0.00062189077,0.0012190307,0.0011604923,0.99505985,0.0007776656,9788950995454,0.056202548452244594
0.0044777165,0.002398352,0.38519055,0.601212,0.0037222125,0.002999105,9788950995461,1.0824689505092546
0.00045364333,0.00024298017,0.0004762895,0.0004534183,0.18184452,0.81652915,9788952736253,0.7042166336510428
0.00055501,0.00029727418,0.46187636,0.00055473484,0.00046136585,0.53625524,9788952738684,1.0174208938534437
0.0009717755,0.0005205018,0.9960777,0.0009712934,0.0008078123,0.0006508801,9788952766045,0.04595925391124696
0.12489516,0.00031813662,0.36522618,0.0005936655,0.0004937441,0.5084731,9788954442145,1.4171890176796038
0.55253243,0.00021659484,0.44623974,0.0004041814,0.0003361525,0.00027084877,9788954447546,1.0066482050185641
0.0009123447,0.28248727,0.412679,0.30255195,0.0007584092,0.00061107444,9788954448444,1.5875598813763454
0.00034773964,0.00018625612,0.00036509914,0.00034756717,0.39198548,0.6067679,9788954448574,0.9814368315801576
0.3275849,0.0001495778,0.00029320232,0.0002791228,0.67150617,0.00018704492,9788954449298,0.9241834167062328
0.0016406354,0.0008787564,0.0017225377,0.0016398218,0.001363819,0.99275446,9788954449496,0.07848297440416009
0.00069017976,0.00036967368,0.9972143,0.00068983744,0.00057372893,0.00046227168,9788954449670,0.03401885912885031
0.0029334717,0.98665124,0.0030799138,0.002932017,0.0024385215,0.0019647942,9788954449946,0.1330060419972866
0.0017363961,0.00093004765,0.43202782,0.0017355351,0.0014434224,0.5621268,9788954450195,1.0450708788378757
0.4614942,0.0004961955,0.5356931,0.0009259362,0.0007700892,0.0006204854,9788954450225,1.0266059618326093
0.0005551302,0.00029733853,0.9066404,0.0005548549,0.0004614657,0.09149078,9788954450416,0.4644630237143562
0.14766613,0.16673198,0.6838557,0.0006979675,0.0005804907,0.0004677198,9788954450508,1.2320462970864057
0.00094113336,0.0005040893,0.23324963,0.3147902,0.44988462,0.00063035643,9788954450546,1.5548810010372949
0.00084715046,0.30599183,0.00088944106,0.0008467304,0.6908574,0.00056740834,9788954450669,0.9237869817888169
0.2498192,0.7455126,0.0013804331,0.0013141445,0.0010929571,0.00088063034,9788954450713,0.8611526381149271
0.00038854944,0.00020811464,0.9984318,0.0003883567,0.00032299134,0.00026024441,9788954450898,0.020452723615072287
0.55533165,0.00022740832,0.00044576568,0.44335788,0.0003529349,0.00028437088,9788954451406,1.006615254607494
0.0012592605,0.0006744843,0.9949174,0.0012586359,0.0010467913,0.0008434331,9788954451505,0.05765096475566148
0.33818486,0.58247507,0.0774376,0.000760432,0.00063244154,0.00050957827,9788954451819,1.2891166283578372
0.0008126629,0.37471038,0.0008532316,0.0008122596,0.00067554595,0.6221359,9788954601382,0.9891159512065549
0.0022646496,0.17848992,0.0023777024,0.81346834,0.0018825465,0.0015168276,9788954601924,0.7578966141772701
0.4145791,0.000704156,0.58142936,0.0013140052,0.0010928414,0.00088053703,9788954602280,1.0211371853620501
0.0011387494,0.0006099363,0.0011955963,0.0011381847,0.0009466136,0.9949709,9788954603980,0.057131749012289755
0.0009262949,0.0004961416,0.0009725363,0.00092583545,0.9960587,0.00062041805,9788954610551,0.04612556088984257
0.00083533523,0.00044742183,0.0008770359,0.99658626,0.0006943931,0.00055949466,9788954610681,0.040672681423254683
