PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,isbn
0.08326488833325463,-0.21654810816688658,0.21970906698632064,-0.08965230879388171,-0.2266520469157952,0.025269685113774157,0.22586124293085985,-0.1433288344532747,-0.06841702899090463,-0.08469599415269913,0.06170823931602219,-0.33393956468970853,0.13129902714725847,-0.24971251024550492,0.09577395428731329,0.045885071541517074,-0.0020209814333866094,0.1484171657594514,0.028873254369048224,-0.105703843901211,0.05587833939869792,-0.12266897506840567,0.17688103846621267,0.03717720133125007,-0.0933023434493384,0.0775944851392393,-0.04532910906667937,0.13942267517507692,-0.1552111089558666,0.021682745462044788,-0.014921680905327406,0.20148686436937804,-0.053950475878925264,-0.17857176291088805,-0.145883983367817,0.04912079497883091,0.017864993406879005,0.02899324159081787,9788932013046
0.08624528284933672,0.19371304769928904,0.3279973676897207,-0.13687147371377872,-0.19844543553636418,0.0023705048265154007,-0.28415860073986454,-0.14730458238850372,-0.09746939816216267,-0.0032081050787627907,-0.1861190835634293,0.08253585575230414,-0.03254004965342259,-0.00015421262712969272,-0.1994812210771137,-0.12517158790337904,0.022149578574466693,-0.24643944942228765,0.015203491006734241,0.04768688341940093,-0.13218324878964224,0.13964455903573034,-0.23220018458030423,-0.09058021942908268,0.15635663308566322,0.25402998779173375,-0.007361770038015997,0.019623643828802707,-0.0698081233565104,-0.09951453810890618,0.18967129540156674,0.013973860447003536,-0.08509710000599202,0.17442692105583335,-0.05581616404329156,0.14225761516575097,0.0027332401859081895,0.010364260063481456,9788932018041
-0.16647017588384005,-0.2287992586985065,-0.0884633609653072,0.06404454919703469,-0.35933382292459365,0.029493235638493476,0.10805024187478317,-0.07764207077903437,0.06573858447995791,-0.12248814524553442,-0.14730959174242375,-0.3056493601208672,-0.15435664734726423,0.07838040779837657,-0.012298396916331455,-0.05397647020118899,0.19917026124437506,0.08217708962703604,0.12073670148422527,0.07220673103844016,0.09147246721159773,0.03661087255053544,-0.09193482679415482,-0.013968655142941357,0.33710876197357786,0.08875675526193585,0.10361229002611128,0.18381020555604402,0.017640059011234867,-0.17863794501330443,0.2126596896305378,-0.3117672641885747,-0.06306582531448363,0.03383437942628096,-0.13361387671900654,0.09668652709896892,0.03639213495900845,-0.18779901657039105,9788932018140
0.11364545523573169,0.09159633547231913,0.005224151576347438,0.029659119661175876,0.03197995706008713,-0.07814209182495463,0.13792073862564036,0.17939486555774514,-0.12496476554430566,-0.45084556617395927,-0.2005974057431011,-0.05919257931356846,-0.16562619006879561,-0.06542400249982877,-0.057333083293495485,-0.05431051502129004,-0.031339490646153614,-0.06323779880876015,-0.06357845450366988,-0.20002720555117176,-0.09863154313557645,-0.12505985986073734,-0.014110689940085836,0.07889881324895764,-0.24884657566283352,-0.046903073940344354,-0.19678157630996204,-0.027195643738894756,0.014802704843271218,0.015124120833537504,-0.18013006100887738,-0.006923885435770875,0.16397549274815698,-0.07278216450308586,-0.08495868093719773,0.028038808010907277,0.053362367902295434,0.2144528091554717,9788932019161
-0.19011360439741526,-0.15299189565253668,-0.10842466931935503,0.3801685967238706,0.3972001777831119,0.18352521081714704,-0.04136290710365568,0.23146757381539868,-0.1437027520802007,-0.16371831825009814,-0.27351778636125734,0.2614846874555348,-0.045523902882886526,-0.30839629125205226,-0.24110843086389466,-0.1717611667403795,-0.15268070564038502,0.1402140762810801,0.08010014071929808,-0.08134324557055986,0.022887491497266068,-0.08539108463427922,0.043723860922054526,-0.026715753240906893,-0.04645789654596657,0.15194776348876812,0.007921752496091845,-0.0062041151203286685,-0.07920270795182967,0.00977345924541101,-0.018503335428620885,-0.13184880976702434,-0.06844571465807975,-0.02639120284825392,-0.017958721049393462,-0.003720048594142867,0.07667486115199948,-0.15267633161233393,9788932019239
0.08702804506770787,-0.223510811888167,0.04430740570428507,-0.04865785296772671,-0.2873198552964137,0.0043020323868224256,-0.008655449454286604,-0.226019399632899,0.07501034142395441,0.053484894856279545,-0.032220356998529494,0.11055471302300633,-0.030569564698043686,0.1121864640005597,-0.06922923937969638,0.0682106053235311,-0.3384674188948993,0.1307307514327408,-0.051735648033493065,0.3026610103419909,-0.020012586367765647,-0.1535876348499879,0.13655358609493062,0.10061979982005786,-0.08123624180772974,0.355330928495957,0.01990305529857982,0.019671640100547946,0.1873517343996504,0.03151247069104135,0.12238977089839201,-0.032134627851217755,0.14984458194233946,-0.12279618062646841,0.025703149739058614,-0.16159085848099994,0.0544762114717728,0.15881437508134894,9788932020006
-0.09656001980779955,-0.006355775579004347,-0.0946533994787645,-0.04273798155508264,0.02455682404252919,0.0015789704577641353,-0.04773758806884591,0.0074014653654975,-0.006614074374471872,0.05631709858162743,0.015128278897693156,0.03168089246543607,0.018261492572306297,0.024471236095777595,-0.009873246320212845,0.0017204116729294323,0.014443565671220158,-0.008015643556789569,0.031538519711545684,-0.009865237680855277,0.008193062646603716,0.021195912544318508,0.008959184921459326,-0.04987137919364049,-0.038620282874407844,0.0399636653915063,0.040002946819007075,-0.019515377756504918,0.017835471829927053,0.011744642205929677,-0.037317075897070374,-0.05070544548396036,-0.016992079411882695,-0.03601537969380434,-0.013611002993106339,0.0020922538263642874,0.04931679206672928,-0.14703364596449536,9788932020815
0.154295322992273,-0.03378603892638777,0.18963716176357787,-0.15084415180749694,-0.0811167009567834,-0.22540940439525078,0.0038859022018749856,0.1846260506139033,-0.0010177327498039831,0.19935958607231694,-0.20751666762486098,0.039331577333881394,-0.18257749015690536,0.04530290356980875,-0.22085186695220593,-0.06965280370114914,-0.09244058594050034,-0.016596190065627632,-0.020819039304083395,-0.16477302165613683,-0.12985087345947033,0.03763427654438094,-0.22959519247166263,0.12762106350770355,-0.1519695739588539,-0.026880090446991182,0.1350208622669333,0.0910908456708425,0.30433636777262196,0.14241441732669116,0.07293520456322769,0.2091880396585085,0.13863438684680351,-0.15928681188070867,0.09179529016128364,0.08264409638442816,-0.05712922817881618,0.11987778453133607,9788932021850
0.07113094325051397,0.23574115618301697,0.004767955520447911,0.0280752084613195,0.1389535384768274,-0.39707260955524515,0.05088864689020754,0.004070079193344822,-0.08854301283241,0.05650071844841332,-0.00017238925066286916,-0.14722021567727867,-0.16751797824871262,0.15354913311667642,-0.06624625241166786,-0.18840745048726562,0.06001634884675684,-0.047434246721558125,-0.07042810912571296,-0.27051022078632975,-0.09104744017185115,0.13336670092012404,-0.13124796119262458,-0.008926472386354835,0.12959321381715228,0.06402476187072471,0.05855779290171011,-0.016465057483762466,0.18978194205962395,0.24136703016780547,0.16178723966169278,-0.024514801339695858,-0.14597808724613767,0.037667575724868375,0.06809827498910487,-0.012315299048165758,-0.28112338088210026,-0.07667384744565968,9788932023151
-0.056715189969173525,-0.18001785532384504,-0.04218323719837073,0.2092780746620136,-0.3142078662778872,-0.12654111515287203,0.006290634739374593,-0.1260502170713946,0.08688237640580299,0.14555461780116635,-0.2026113889938937,0.03396609191228386,0.04824929411871738,-0.035841449499991226,0.012473961495513976,0.05097515082707772,-0.23689998036501023,-0.06223271518260555,-0.05164620280806298,0.33706171136597907,-0.14334555526015216,0.1906924152574096,-0.23973223753097755,0.15325571970196417,-0.21264489158192823,-0.1400779952555196,0.011334732046108874,0.06197178016803796,0.17903702507823568,0.04486704351427411,-0.034856265918516115,0.060406234294566236,-0.13581245247138404,0.23011050513493428,0.02775909378573465,0.20243977427442292,0.02403653491923499,-0.04864470013608935,9788932023908
-0.11858428792821214,-0.012672859332812588,-0.033095596638274945,0.1836377546128331,0.18432359941628151,0.074014854729549,0.3577416879843449,0.4337554923216616,-0.15401914037893863,-0.09134895266067988,-0.06238486504241365,0.07226657863136877,0.055267878163237444,0.024862173411790024,-0.2875799880925654,0.09681310017724651,-0.083357549293253,-0.16993486925475126,-0.02233480235978627,-0.1077291926696841,-0.025728171499452945,0.2632163954877057,-0.006094386441397391,0.0988323614627776,-0.0016241738037939477,-0.07249857017315756,-0.0076542154014577896,-0.030290243235460777,0.043077901425676815,0.19347098476155156,0.022625184470530385,-0.0857744812017037,0.14379895971572657,-0.038212219177472764,-0.17515293328911596,0.03501672239271276,0.06456365368636113,0.1955942048960821,9788932027173
-0.04438503048873159,0.036927997418032134,0.06210795367547195,-0.026201066986023265,-0.16465426465848296,0.06225709309551551,-0.24754099068494173,-0.049656430616414754,-0.2748812512756965,-0.1175360003509617,-0.011418678897454576,-0.08283270595120514,0.22363059534718965,-0.30035274253037153,0.31027742628460553,0.12069970441208247,0.09272777197178006,0.06101148223150501,0.013165481643186722,-0.011867350292655916,-0.057305678912096675,0.05434456543622397,0.29608970323720313,-0.024069567896965564,0.046361372633205944,-0.13959669345812836,0.12233485316539375,-0.04424165883050306,0.06483005132113785,0.020673335278627834,-0.018977429145743102,0.12736959212815713,0.10593928401505265,-0.015746417199836334,0.3225136600893159,-0.07631863232203016,0.1773816063389959,0.16842940895288677,9788932027425
-0.020488896591130457,-0.05352357449695203,-0.1039375935271471,0.19761681596630193,-0.15529764701038823,-0.19197014643373192,-0.009375662723575852,0.03344371925445912,0.14995763601105605,0.3025774966535549,0.051260943989796914,-0.028949506465548815,-0.3138630164115434,-0.08272308876881823,0.1336158422490541,0.12890583860963578,-0.0981597108265518,0.06329535765153207,-0.023111559172677605,-0.20657253816408727,0.3683990898057916,-0.17290297219996753,-0.15082445684361961,0.03202081238154838,0.1803739744834063,0.14162495923320548,0.38862903713331703,-0.12462814234453554,0.042621121842158584,0.028956790047231264,-0.1083865866542566,-0.005692367401446546,0.11952443331825319,0.11709657449952637,-0.04496882088711025,0.0450476620456838,-0.14601893852953116,-0.05496772796950822,9788932028477
0.6360020345478534,0.06460540099329996,-0.0896383332084732,-0.10834644565623312,-0.17664137519435205,0.502038603524669,-0.2196022704769135,0.08572148248360709,-0.058121435408774756,-0.029848919042783063,0.0636020548385329,0.07324779770712199,-0.11313605026875431,0.08546616550210055,-0.011902839714121451,-0.10817594648954487,-0.058645771998887375,0.11735688188877033,-0.02280879527676393,-0.022151902867131007,0.04266695680783891,0.07018417754438405,0.09981749109834012,-0.06637040737057816,-0.047455552726731576,-0.004747813497146057,0.03407896910939632,-0.0338863241151634,-0.009545179068256634,0.035575442601221634,0.016938651736084158,0.01999700887490126,-0.06040563565782661,-0.006273767313222146,-0.02284940294419938,-0.024113323931034936,0.048218143741713786,-0.015329957906451669,9788932029092
-0.13506863245447848,0.011692353688370011,0.09998602328405395,-0.06211545831494164,-0.12981198858845605,-0.09317326862894003,-0.013182791809938844,0.29385144377709904,0.003691459426726559,-0.2692463319498391,0.276911672136462,0.1906165968924217,0.21734257599706855,0.07817422144219964,0.061087591288675164,0.15691214025740483,-0.0890129719480602,-0.07793973375668611,0.0608318721949424,-0.07510531859041253,0.08786014874195626,0.018887256193507614,-0.24205565528974696,-0.05252995486993098,-0.049732441233995506,-0.12323334980051937,-0.01325316430328679,0.3140888553210961,-0.06823484427313514,-0.021443557853705934,-0.279935823064937,-0.1624128202870225,-0.04849009819169897,0.20195373840159772,0.2664785744538695,-0.0717069737972619,0.13500818429493117,0.07610796492891342,9788932030050
0.14335623732449454,-0.10462662084797363,-0.23753037644576294,-0.004006017062337712,0.03095761777079421,0.17139039302189799,0.2122088393646257,-0.0698690712490938,-0.05041771251365323,0.071006425637228,0.04813706522076438,0.13629308036519355,0.08747615180257154,0.006692096062042633,0.24985865785928962,-0.10191502593712598,-0.03770924916188388,-0.11016150118984008,-0.19812764441683162,-0.02468147693503897,-0.20115053057551793,0.25662394889395146,-0.14359336309910078,0.0564889959497445,-0.1186451242669701,0.04866364603841444,-0.10284524357818337,-0.011528621043355112,0.03471736460688617,0.270713318523764,0.3092723684161535,-0.001492170489408605,0.3340584507233355,-0.016304089980387876,0.14584327812397335,-0.07290936013535076,-0.0629983988123598,-0.017113240121177736,9788932034829
-0.2062052190771182,-0.08502656233195054,-0.36904542056738127,-0.18715882428012032,-0.07663998176243578,0.049123696023636323,0.13460298211512217,-0.3210992840679292,0.0183468825569404,-0.005690893185893955,0.16386929635190195,0.42383446887481213,-0.046785878581659064,-0.009218014217899015,-0.02371807729945792,-0.11273154776721828,0.08654069654082644,-0.06284043387591204,-0.2195665950912576,0.1390160808833931,0.1865751405985993,-0.0301271928459344,-0.05349071481900815,-0.04345271832205704,-0.13479954643595776,0.25030970166475075,-0.03970331848388207,-0.009500577867665212,-0.004138415090732098,0.1996805173506011,0.20653550021522926,-0.16892368316594908,0.12228820102998128,-0.2537559667528051,0.12888068807969283,-0.12868459404007254,0.007117691399587227,0.14710647866295629,9788932034836
-0.03284845407943415,0.24516850655423478,0.004603468395514926,-0.08615347774945872,-0.00786115913966014,-0.27691462095981745,0.36705515880378065,0.3616557642637933,-0.22542367387231982,0.1187809326240128,-0.15418805157090698,0.06278801712445234,-0.3090189694701654,0.17767515586998253,-0.08802003359168924,-0.03939997025976692,0.13552469082786142,-0.13496545612158706,0.02940297484619167,0.20075343885186211,0.07174914213359927,0.10303897894916753,0.37036346323558483,-0.18116594499481742,-0.215126873889733,-0.07400068258809323,0.08019292641725109,-0.06530576184943254,-0.0017597095071943437,0.02072224756680923,-0.010288441702094735,-0.09631483145396047,-0.00940176516039961,-0.03254415801117547,-0.007532864840531942,-0.029320319141880703,0.05233385682336938,-0.03710460524287683,9788932035338
-0.11989522217639716,-0.0761319989789593,0.1105272974298353,-0.06803851732275633,-0.09842337342168242,-0.17350183533089034,0.3213215854045207,0.12402576210728575,-0.02410169352377407,-0.1404186129789721,-0.18102486533592044,-0.1917024317314251,-0.07628505893777374,0.2569025555858545,-0.20175352220029263,-0.17106460465851422,-0.023771486050275948,0.18209633472396736,0.005234991457062993,0.24977539594606718,0.08490722766590843,-0.008835130883747658,0.1595524368213172,-0.02710919649731904,-0.02307836095145576,-0.10073838016452774,-0.07180791092061467,-0.19478220841500204,0.06700167279066556,0.1178701046963467,-0.0551164864520526,-0.08859124273134536,0.11928040928698438,0.10643269121105267,-0.2080017443341625,-0.13552086547347914,0.13331229830301364,0.21287614860122478,9788932035635
0.19292293322897847,-0.005398084518006257,0.09533847633819573,-0.34581926142470565,-0.01608139598268758,-0.11085340502232015,-0.21108046080262188,0.08563736960959244,-0.12235897028056746,0.12102461364158437,-0.262172098774977,0.04448956950150431,0.12384358543129123,0.07226372625496197,-0.14700730102749543,-0.18144296844300206,-0.13119152250248795,-0.13208413723874748,-0.013676273291662391,-0.33953742126954733,-0.21365425123914766,0.043015907228381264,-0.24978925037748725,-0.2034489923085561,0.12639721232613227,-0.04423911157782407,0.11257969565148518,0.030198946670328377,-0.1574707582547199,0.12232922360783482,0.10973130563301964,-0.09443517428986836,0.1062746008532757,-0.23100771343615809,0.06526906582834403,0.12612909009589254,-0.011878369095346362,0.11962612150497226,9788932036014
0.1556943621809806,-0.3544428626773612,0.1268889838128924,-0.010416184063053675,0.07616171781465113,0.2386625371340156,0.18827947707615666,-0.04848387483939011,-0.01759551777327557,0.04878193208572401,-0.013218983579883001,-0.1299777552579252,-0.052097918782948775,0.1901602288449414,0.0017560999231608313,-0.1116726029845032,-0.08401374995959532,0.021016493049608197,-0.12666869959964466,-0.14307912983857504,-0.14431360258742756,0.3522800894518183,-0.09522811844414078,0.02513070849312688,-0.03497244361613158,-0.1516077612850949,0.04067894317816254,0.09116123721084052,0.4223051683493272,0.0809490351401809,-0.0054513115877603616,-0.07520987034695446,-0.03612555733555655,-0.2019726046129398,0.005378010170379166,0.14530070688149777,-0.07485546475891311,0.029324826671820986,9788932037714
-0.09050252132497955,-0.5176837473263654,0.4900339021804283,-0.216468407768294,0.021841123688467128,-0.004052737486159246,-0.026638760161090427,-0.0026216302326342953,0.04727990896842841,-0.2707365298806542,-0.11210226873437242,-0.06341297773375847,0.02221152457649103,0.2051755086442918,0.16595885325635534,-0.10554858222873166,0.18205422233033977,-0.036112187498454726,0.10873769435861538,0.08010725701687894,0.08861741313523866,-0.06137626602146272,-0.019281584415845508,-0.018029484080492764,0.06329563891280154,0.04466519646910747,0.14650374123627824,0.0052408757610221055,-0.04063830014367764,-0.03206316657820545,-0.01703947521818432,-0.186368486958407,0.07032996289917878,-0.08007710046217965,0.007443900467952092,-0.11344991273765141,0.0020950412754567257,-0.05074395087180682,9788932038094
0.11830588185297311,-0.03536503135460342,-0.17501518379258832,0.07596833944075101,0.2373177274027607,-0.11721191375634564,0.23827822135446147,0.04007184178700887,0.09330914331520293,0.1476654566691997,-0.010106780418486333,-0.11119524926296054,0.06865873429267091,-0.07555889609191982,0.19187983409220377,-0.08907595000787812,0.14388899317388504,-0.08513134036449616,-0.008851099958711459,-0.20237772072495125,-0.18789964966898048,0.14231535898460354,-0.2974845415042145,0.27728090703763675,-0.1672168504971191,-0.015925890297393275,0.3377610957461211,0.04341854034916322,0.12464106651995634,0.006920495435014548,0.13704668438660686,0.2627725102211794,0.09549616353824603,-0.0031163857115898905,-0.005119183040280405,-0.05783637193296476,0.14719605469387248,0.05809643886334448,9788932038230
-0.06284536101875776,0.06556114993755953,0.2559434065031804,-0.025798005180129886,-0.03490064366608056,0.10988722811863982,0.06284189587121604,0.013359709655972999,0.07091819552115589,-0.012274036831650494,0.2703731327971399,-0.024469124906205737,-0.05421188924265297,0.21490880571430446,-0.24285312156333744,-0.04743209069104038,0.0033824740889012144,0.03164699018772588,-0.028552135126186907,-0.1933268903314395,-0.13607407356316448,0.06561963565251394,-0.11040720943978706,0.2570751483013162,-0.06859672551931423,0.16619432341869766,0.21630614910022342,0.27432132876795917,-0.0031990934604399814,-0.011586591723360245,-0.025273308821985536,0.14517422553948345,-0.0068117746966041715,0.2684417524661355,0.21776718322037694,0.030462428607766264,0.09208531807616233,0.11048717463416735,9788932039060
-0.19362280811029425,-0.02919189574095519,-0.25454357036972863,-0.052093178882721705,-0.4690480004192106,-0.08109487821501885,0.07557287584420261,-0.15743892375192503,-0.002117556022326516,-0.08949791925970726,-0.11187946982636533,-0.07322223974497998,-0.1750379469024321,-0.20789332718610343,-0.18277253758284784,-0.04667883285881022,0.011467986784721636,-0.12203729895137055,-0.28996938500857794,0.06183851507054908,0.11770992919288936,-0.15222549313099606,-0.17662726963516565,0.12386926405187096,0.045125922846931524,0.24141643558752587,0.10135035263512998,0.03377254341173705,0.140642609905085,-0.04921936539142168,0.1217290866195142,0.16593759474973746,0.001869528009265032,0.04260162326520476,0.009802858890103199,-0.16224114885302637,-0.022409573012555424,-0.0707442794960452,9788932039114
0.09461201865000923,-0.022689408490362425,0.05383056371556527,-0.00284632262938643,-0.12170163130139174,-0.1021689654292072,-0.11291558402505242,0.04517048025593458,0.1913027884954294,0.02096647695359463,0.1307983990106829,-0.00039267904892742456,-0.18535664344187425,0.09055842510920059,-0.1261369168891429,-0.11103867726916226,0.09337020070395753,0.17289765756143013,-0.22261158311814166,-0.38152252111732404,-0.3639215474247244,0.1900908379170504,0.14443969599808373,0.18293865251187394,-0.0942163422824022,0.09747947999279591,-0.3132592153930272,-0.06261127341911656,-0.06288442843529676,0.08583115242250465,0.005060191946543488,0.03241298233339063,0.04077247128933045,0.015713173600390637,-0.05149282894002561,0.05734896075249114,0.00047350489774470456,-0.04532275728397596,9788932039237
-0.1452586023550892,-0.018754004010022952,-0.14586142939943655,0.026775523307301374,-0.033627592128706835,0.03402426902264337,0.0034267971257748372,0.37609521471054785,-0.00983601058982255,-0.16814026121498904,0.3119884453231158,0.010342431342288703,0.3917213891686304,0.3034480245300666,-0.3365155268483202,0.34999026812683826,-0.048670461519514055,-0.10583301503877118,0.0420858480045593,-0.05369969364623238,0.23624245801556232,0.20896095783358845,-0.06964123440298065,0.11629591242498777,0.015125772486429191,0.09118059951835318,0.10076309026730573,-0.09692502406835854,-0.09981013695583868,-0.02146955085201372,0.016330289989652913,0.020637647630499953,0.034076258211191764,-0.05139792114909143,0.07468275576574109,0.08091703561199058,-0.00784904416520197,-0.07452212640925217,9788932039251
